ID_VEHICULE,ID_POLICE,NUM_SERIE,MARQUE,PUISSANCE,IMMATRICULATION,GENRE_VEHICULE,TYPE_VEHICULE,NB_PLACE,DATE_MEC,VALEUR_A_NEUF,VALEUR_ACTUELLE,CHARGE_UTILE,POIDS_TOTAL,CODE_USAGE
734,734,UP4E8SUYSN9WITQ8C,Renault,6,  456 TUN 9728  ,VP,Voiture Particulière,2,,14026563.419,5293751.888,0.0,32523.24,1
735,735,7TGQL8JTJVS8F9OHT,Renault,9,256 TUN 1260,VP,Voiture Particulière,7,2021-06-03,54971921.664,26126685.35,0.0,10120.97,0
736,736,S64F3SD7N5UZCXZ7J,Renault,15,680 TUN 7682,VP,Voiture Particulière,7,2005-01-26,41618445.158,18254057.582,0.0,38994.6,0
737,737,L6ZL0N2O0SXHE9J8W,Seat,16,550 TUN 1598,TC,Transport en Commun,1,2005-06-04,37347261.471,15849583.712,0.0,8517.71,3
738,738,RTVFHE22YJX92AJ4N,Renault,10,196 TUN 9105,VU,Véhicule Utilitaire,5,2001-05-08,53709517.099,47651310.582,5461.99,16870.25,2
739,739,40EEQW8FDRQ882256,Peugeot,11,339 TUN 2053,VP,Voiture Particulière,5,2023-07-07,75564148.404,36690758.398,0.0,33250.08,3
740,740,J9J0I871GC20YZ5DF,Citroen,10,828 TUN 3520,VP,Voiture Particulière,16,2008-08-24,54567024.506,36549643.484,0.0,12312.84,4
741,741,B0SZC64K7IJY4E86N,Seat,11,840 TUN 4654,VP,Voiture Particulière,9,2023-11-15,,8432156.16,0.0,14675.11,5
742,742,5QMUUGM7GZBJHAPMH,Toyota,8,702 TUN 7460,VP,Voiture Particulière,4,2012-01-20,17330296.933,5786468.159,0.0,30996.67,3
743,743,NYEVH3MMW5SYL2UC7,Skoda,7,182 TUN 6416,VP,Voiture Particulière,50,2011-05-26,24042796.556,19413371.823,0.0,1647.6,5
744,744,RG050JFXM16EVQYP4,Renault,10,  552 TUN 9772  ,VU,Véhicule Utilitaire,9,2011-07-26,33291105.064,25665568.958,10941.63,32717.97,5
745,745,H6HKKHVZ8LJRT9ONY,Ford,12,576 TUN 2211,VU,Véhicule Utilitaire,2,2012-06-18,42566784.018,20330095.266,9362.96,19610.82,0
746,746,6E4BHYQDD5RPYNCFW,Dacia,7,956 TUN 2563,VP,Voiture Particulière,9,2022-05-20,22859637.811,8541868.24,0.0,24607.73,1
747,747,N3HTLNMNBYC57KJMP,Toyota,5,682 TUN 1197,VP,Voiture Particulière,16,2019-09-24,36076010.064,24404905.069,0.0,28186.8,5
748,748,PU3J7IH73UJMG07AK,Skoda,8,976 TUN 3155,PL,Poids Lourd,2,2010-09-05,22523365.901,18558556.531,5975.49,24357.71,4
749,749,8NCGU6R5N3KSZFHCG,Hyundai,6,347 TUN 3864,VP,Voiture Particulière,4,2012-12-27,24203223.325,21032160.504,0.0,19592.81,0
750,750,Y5SZH4MLELGCFC6GL,Volkswagen,20,357 TUN 3239,AR,Tracteur/Remorque,2,2005-01-18,16263351.019,6764874.466,0.0,7700.06,0
751,751,,Ford,6,231 TUN 6164,TC,Transport en Commun,2,2014-06-08,20710236.562,10959894.923,0.0,10072.72,1
752,752,EDJWWEGWT6GD9ZZVJ,Volkswagen,15,827 TUN 5020,TC,Transport en Commun,1,2006-08-24,16716603.018,9357975.225,0.0,26128.45,0
753,753,LRY6WKTS4E48FFG3I,Volkswagen,5,298 TUN 2928,VP,Voiture Particulière,2,2020-03-02,20172253.973,16069181.423,0.0,3410.33,0
754,754,5QMSM7GR7CNIWT5JL,Opel,9,706 TUN 6621,AR,Tracteur/Remorque,1,2000-11-19,55649084.098,41163158.775,0.0,10223.89,5
755,755,FCP644L9C0VJEAE1V,Skoda,7,565 TUN 2492,PL,Poids Lourd,1,2017-09-06,20441052.917,15383109.184,15.75,38321.46,1
756,756,1DYC5UCTO0J7SOX6D,Nissan,9,463 TUN 8600,VU,Véhicule Utilitaire,50,2008-04-04,122539785.082,93252953.302,14696.3,5084.15,4
757,757,U1QQDE6TD6A4T4BI2,Volkswagen,7,151 TUN 3408,VP,Voiture Particulière,2,2011-07-28,42051862.227,27886552.191,0.0,37188.26,5
758,758,OSG05N2PXUAOAYDTE,Kia,9,636 TUN 2904,TC,Transport en Commun,1,2002-11-03,36041201.959,25207872.445,0.0,16310.04,4
759,759,8R967I26QV0WRKFLY,Toyota,10,977 TUN 4022,TC,Transport en Commun,1,2020-11-07,21393044.181,10464649.816,0.0,6954.16,0
760,760,FO5QARCIR9MIG9VVG,BMW,11,425 TUN 1568,VU,Véhicule Utilitaire,2,2010-04-14,46637253.856,35972822.063,6051.22,25551.48,0
761,761,UUX9ITB54HPW15WDQ,Toyota,17,769 TUN 5348,AR,Tracteur/Remorque,1,2004-12-27,24641347.087,8448059.856,0.0,22533.35,3
762,762,1ZP9HHZTIYX4TR2LS,Ford,10,597 TUN 6979,VP,Voiture Particulière,2,2023-01-20,34926631.846,27880433.112,0.0,15522.21,5
763,763,51LKRXO7GZTBBZXNY,Skoda,11,649 TUN 2872,VP,Voiture Particulière,30,2022-04-12,118189230.719,68971659.893,0.0,30292.38,0
764,764,OWGY0KKXDDU94X3GP,Ford,10,436 TUN 5853,VP,Voiture Particulière,2,2023-01-15,31318681.457,16645993.794,0.0,22407.06,1
765,765,EMWR2S5F061DOEG8N,Peugeot,11,933 TUN 9517,PL,Poids Lourd,2,2020-07-23,58374630.381,18288608.469,14876.46,9110.05,3
766,766,K84BVM2ZG0I57C91G,Hyundai,9,936 TUN 9354,VU,Véhicule Utilitaire,4,2024-05-17,23119039.723,14348756.569,12579.96,12461.5,5
767,767,F2VD2TMHZKKO82UE1,Peugeot,6,555 TUN 1814,TC,Transport en Commun,1,2013-10-18,32289770.451,13165796.396,0.0,35898.51,4
768,768,0T96E0L0SPUQQDV03,Ford,11,174 TUN 8289,VP,Voiture Particulière,50,2007-03-08,79650239.148,52662077.583,0.0,35183.34,5
769,769,,Seat,14,124 TUN 8147,VU,Véhicule Utilitaire,50,2017-01-05,24016982.688,22151648.444,14986.55,13322.7,0
770,770,PX8RKQTXCU3PWL3W6,Dacia,9,484 TUN 1652,VP,Voiture Particulière,50,2017-06-26,81326262.797,61666763.567,0.0,9733.1,4
771,771,TDNFSOOZW7R427KOO,Citroen,7,575 TUN 9781,VU,Véhicule Utilitaire,16,2013-12-28,46811115.656,37387979.227,14563.49,36557.72,5
772,772,VQ342JZN6VGE9AADF,Audi,7,344 TUN 3370,TC,Transport en Commun,1,2003-01-03,24804158.81,16003868.731,0.0,10281.33,4
773,773,3C5CX8C8KUKPKA99C,Toyota,10,899 TUN 3873,VP,Voiture Particulière,50,2008-11-28,45080446.356,40739108.958,0.0,32034.77,1
774,774,PNLO78NU75IDCJCBD,Opel,18,269 TUN 8980,TC,Transport en Commun,1,2015-11-19,53437991.581,36324962.833,0.0,27577.16,4
775,775,YILQ53WFAO73J49Q7,Renault,16,456 TUN 8827,AR,Tracteur/Remorque,1,2007-04-19,44842201.874,22473057.359,0.0,13148.42,0
776,776,4PKGMWXTNWW8E4HI8,Dacia,11,909 TUN 2060,PL,Poids Lourd,1,2021-08-17,14986238.716,9745475.467,1318.71,1282.9,3
777,777,23H1SRWCXJE6P55YQ,Peugeot,7,359 TUN 5513,VP,Voiture Particulière,50,2007-06-19,22843717.474,14777521.844,0.0,21484.04,0
778,778,728GJ56J2A8RHYDFB,Renault,12,511 TUN 7139,VP,Voiture Particulière,9,2015-03-28,-29034518.151,16764880.885,0.0,16281.11,3
779,779,TWR11JMZA48OT05OF,Volkswagen,9,599 TUN 4124,VP,Voiture Particulière,2,2005-09-28,31659175.332,29757496.966,0.0,2400.54,0
780,780,J3CDUQ9K4SQ405NZP,Ford,9,650 TUN 9570,VP,Voiture Particulière,50,2016-05-20,44816696.951,42333938.169,0.0,21776.64,1
781,781,OSDDFB69IT22T8FEL,Nissan,8,640 TUN 7931,VU,Véhicule Utilitaire,30,2001-04-21,35912851.843,26854478.639,2567.9,15606.19,5
782,782,J919EZOM35P7T93YO,Opel,8,677 TUN 8002,VP,Voiture Particulière,50,2004-11-21,16853739.175,6441732.069,0.0,15100.79,3
783,783,YTSO7KCZFRKLCD2K3,Audi,8,348 TUN 5396,VU,Véhicule Utilitaire,4,2009-11-16,39739420.174,21458918.19,13481.58,5650.87,4
784,784,F3AIC1RICQ6X8PFE3,Peugeot,10,342 TUN 6915,VP,Voiture Particulière,30,2010-03-09,44591247.424,26835854.507,0.0,34435.1,3
785,785,K2DHUHTKOQN4WTDWP,Renault,17,309 TUN 2436,VU,Véhicule Utilitaire,2,2022-03-05,43472995.185,19271413.598,6473.16,32784.69,4
786,786,AWH9I3UXLAUACC38P,Mercedes,7,266 TUN 3993,VP,Voiture Particulière,16,2011-03-16,56409358.963,40270298.282,0.0,17971.56,1
787,787,1F8RJJMOP62PH3AXQ,Skoda,7,195 TUN 2373,VU,Véhicule Utilitaire,16,2023-03-08,49859337.873,45338112.944,7726.59,26197.37,0
788,788,U5OHTZMD4SOE203XM,Citroen,6,680 TUN 6898,AR,Tracteur/Remorque,2,2010-08-17,41340173.892,30817255.609,0.0,11967.85,5
789,789,BU47QA4YVWCZ8QAK3,Renault,11,189 TUN 1035,VU,Véhicule Utilitaire,50,2015-10-28,31726803.671,29368969.239,4681.84,19534.37,3
790,790,TWR7W0A6R55USUE6C,Mercedes,11,666 TUN 4647,VP,Voiture Particulière,16,2001-08-01,14321533.65,9730446.452,0.0,35264.87,1
791,791,Z34XYWB6L5F6MI2Q7,BMW,14,334 TUN 2068,VU,Véhicule Utilitaire,50,2011-02-04,40733621.421,14630219.57,10454.12,20434.24,3
792,792,WVGDPJ9QG9L928XGL,Renault,5,463 TUN 2230,AR,Tracteur/Remorque,1,2012-08-01,36455362.413,16337935.942,0.0,2374.63,2
793,793,FSPLMZMLR32AP38YQ,Dacia,11,227 TUN 7945,VP,Voiture Particulière,50,2004-10-03,37638751.31,33775578.885,0.0,38838.49,3
794,794,9U95WM5R7M1XF7NAK,Kia,8,234 TUN 2264,PL,Poids Lourd,1,2013-09-26,17354822.699,13684879.548,8785.49,27000.4,5
795,795,PLKSP9WVYEAOGEYZL,Volkswagen,13,162 TUN 9114,VP,Voiture Particulière,30,2002-09-22,19138776.319,11857940.316,0.0,32863.44,0
796,796,WFXZ7PV692MDOWL57,Seat,25,715 TUN 8196,VU,Véhicule Utilitaire,9,2011-10-26,55635481.138,39590758.146,10155.86,13952.6,5
797,797,8UFUKPVL0JKZJFNUG,Citroen,8,577 TUN 8288,VP,Voiture Particulière,50,2024-03-27,32216126.304,13409453.718,0.0,9689.27,5
798,798,OADCT7LJ2D7SXWGOG,Seat,6,606 TUN 4853,VP,Voiture Particulière,16,2013-06-20,46200705.554,28884441.157,0.0,32603.38,0
799,799,18U689YZJ2G3C3B9F,Opel,10,926 TUN 1880,VP,Voiture Particulière,50,2001-09-24,33328200.787,28776612.234,0.0,19367.2,0
800,800,KZGFJAH9R8PY8VTKW,Opel,9,404 TUN 4501,VP,Voiture Particulière,2,2002-01-27,33352168.434,17609158.211,0.0,39396.4,5
801,801,96CTRSF5AEHH5LI55,Volkswagen,10,331 TUN 2152,VP,Voiture Particulière,7,2017-02-08,52530114.99,38873623.477,0.0,25045.52,1
802,802,ZWLYY3ITX4ANYGFO2,Mercedes,10,359 TUN 9589,VP,Voiture Particulière,7,2018-09-05,25386622.369,18487685.723,0.0,7278.95,2
803,803,KRC6FN4WYGCCJCL1T,Volkswagen,12,181 TUN 3214,VP,Voiture Particulière,2,2019-12-11,34477436.979,22312595.25,0.0,5095.94,5
804,804,T4I2RYM0TA2RXU4L9,Renault,18,809 TUN 5609,VP,Voiture Particulière,2,2003-10-07,26078391.947,7965314.966,0.0,20352.48,4
805,805,3B13N23UKURWYCU5V,Toyota,5,602 TUN 5142,VU,Véhicule Utilitaire,30,2020-09-12,26443135.767,15748110.995,3295.07,26531.27,0
806,806,Z8P0XBAFPA7AS993C,Audi,13,478 TUN 8529,VP,Voiture Particulière,4,2009-11-16,28153133.402,16787602.522,0.0,7195.34,5
807,807,XHXUXNMU53819JPLZ,Volkswagen,9,402 TUN 8659,TC,Transport en Commun,2,,36719634.31,30371830.536,0.0,12530.99,0
808,808,7PQNWUZ0AHKW5FQ8O,Citroen,7,820 TUN 9451,PL,Poids Lourd,2,2001-03-08,25864475.12,17546678.125,6614.17,33160.6,2
809,809,QGG8RYBMOFG2IILBT,Seat,8,400 TUN 1567,VU,Véhicule Utilitaire,30,2003-01-07,61566801.206,50122857.534,5081.84,20226.31,3
810,810,2IOGJLXPBEJJFW0BO,Seat,14,992 TUN 8421,VU,Véhicule Utilitaire,7,2014-11-12,21008793.116,13412052.186,12839.68,8484.76,1
811,811,ITV1EQCZ0N7G9GHZS,Skoda,10,597 TUN 2166,VP,Voiture Particulière,50,2018-03-04,29928431.023,18790501.343,0.0,13128.04,4
812,812,8FT9PGHGWIDBXRY0H,Fiat,10,213 TUN 7215,VP,Voiture Particulière,2,2017-12-13,26374013.596,17153017.177,0.0,14134.61,5
813,813,4DC5R5WZE8X06FHPL,Dacia,5,524 TUN 6841,VP,Voiture Particulière,2,2008-11-07,67743848.812,38424404.176,0.0,14466.32,3
814,814,3K5HCADFBMC8D43U7,Seat,10,860 TUN 8295,VU,Véhicule Utilitaire,5,2018-02-03,36252999.013,14779113.064,8875.81,6891.57,2
815,815,FKZ08J5KT8JHCQ16C,Dacia,15,571 TUN 6186,VP,Voiture Particulière,7,2016-01-24,55045878.428,21364700.134,0.0,27227.38,3
816,816,LECDCLTY3SL3XJ0XH,BMW,14,697 TUN 8796,TC,Transport en Commun,2,2004-10-06,-15634258.037,12133569.317,0.0,36996.19,0
817,817,0DKJPHQFABWCJXQQJ,Toyota,15,439 TUN 1755,VP,Voiture Particulière,16,2018-04-27,37553622.839,21113415.564,0.0,26305.8,4
818,818,PCULEKOP8WX74ER1J,Audi,7,269 TUN 6800,VP,Voiture Particulière,4,2011-08-08,51267658.708,37694704.77,0.0,8632.74,1
819,819,CYB914QR2NL9AWAH2,Mercedes,10,295 TUN 6029,VP,Voiture Particulière,4,2011-02-07,34239731.709,28520713.602,0.0,36163.84,0
820,820,0PBIY40NBZ5MOY49C,Nissan,16,750 TUN 7311,VP,Voiture Particulière,4,2019-10-14,55979463.964,47258439.444,0.0,30058.51,4
821,821,YHVC47KSU7KFO6VE2,Nissan,11,256 TUN 2512,AR,Tracteur/Remorque,2,2003-08-10,25370840.328,9233869.283,0.0,21883.3,1
822,822,NES5XHGQIT0CS504Q,BMW,6,457 TUN 9294,VP,Voiture Particulière,30,2010-06-11,66481149.487,40051321.125,0.0,38780.55,0
823,823,KG1ACPV9UFFABOOA1,Volkswagen,14,647 TUN 7105,VU,Véhicule Utilitaire,30,2004-01-09,103719877.834,94485424.829,13419.92,1660.1,4
824,824,G4DKNVVK2S5BWJ48U,Renault,10,906 TUN 6369,VP,Voiture Particulière,16,2021-04-09,27407739.604,25342294.692,0.0,23788.76,5
825,825,2SYNQ8ZUDHL4E15HW,Fiat,8,756 TUN 3718,VP,Voiture Particulière,4,2015-06-03,26298014.981,12136774.276,0.0,31362.11,1
826,826,GFMYSTM7ARWWQZ50C,Mercedes,14,489 TUN 1322,VP,Voiture Particulière,4,2008-05-19,67961200.373,56111269.523,0.0,20532.44,0
827,827,8DHDF4V2AG4E9K8M1,Audi,7,400 TUN 3503,VU,Véhicule Utilitaire,2,2017-05-22,72387294.516,28058336.565,13075.4,38348.26,4
828,828,EC96JQQC4F4XA99SN,Audi,10,834 TUN 6542,VP,Voiture Particulière,7,2003-05-12,25300260.888,,0.0,19968.36,3
829,829,VPUMTNQCZCUE8YV7F,Opel,18,757 TUN 5859,PL,Poids Lourd,1,2000-03-25,26633007.033,13808174.271,10167.09,1779.78,0
830,830,0S8BXO0KSSYW3SIPV,Citroen,6,496 TUN 4452,TC,Transport en Commun,1,2000-08-03,28541307.291,16236982.257,0.0,12062.81,2
831,831,35L2E2487RBC6A7PQ,Citroen,10,198 TUN 4693,VP,Voiture Particulière,30,2019-03-22,16777177.245,9393363.332,0.0,1784.49,4
832,832,QS3SLUFQEKYPYGU4X,Skoda,8,340 TUN 8059,PL,Poids Lourd,2,2022-12-11,20757730.838,12528653.498,255.78,17395.12,3
833,833,2AMLGUH7LA7HHH7CQ,Mercedes,12,503 TUN 5048,TC,Transport en Commun,2,2015-11-07,19889149.617,6071306.651,0.0,28324.16,4
834,834,JFOYCHZD3WDG69XG8,Mercedes,4,338 TUN 9697,VP,Voiture Particulière,4,2000-03-26,22383989.268,19751384.867,0.0,26356.96,1
835,835,9N5ZAXAU0U4N0A6LB,Toyota,9,996 TUN 8661,VU,Véhicule Utilitaire,2,2013-02-04,32294672.461,30408737.541,13971.64,33249.83,2
836,836,6H6WP8PDCNZHAMZLK,Volkswagen,6,358 TUN 2953,VU,Véhicule Utilitaire,2,2008-11-16,36942109.797,25582348.438,2736.02,12136.71,4
837,837,38CZKFQRES7VL0YBQ,BMW,11,406 TUN 9893,VU,Véhicule Utilitaire,4,2007-02-20,71342695.811,65594690.387,9706.47,24425.33,3
838,838,9ZJ27FFQI1XSIN3NE,Ford,9,680 TUN 9954,PL,Poids Lourd,1,,19946779.478,15827723.713,7109.65,34291.56,1
839,839,TM9C400WOXLT1FAKM,Audi,7,599 TUN 4686,VP,Voiture Particulière,16,2004-09-09,53753346.216,43340496.505,0.0,20076.6,4
840,840,9OVSUESWEI5O8DZP7,Peugeot,12,315 TUN 3655,TC,Transport en Commun,2,2007-09-03,29525381.962,16707302.082,0.0,18037.15,1
841,841,PLIQFOLFVLVK5CRN0,Hyundai,7,693 TUN 3590,VP,Voiture Particulière,7,2004-07-20,32056913.38,16067025.133,0.0,31002.01,2
842,842,MDSLD8O8S69O54GMY,Peugeot,12,252 TUN 9042,PL,Poids Lourd,1,2021-04-06,46046624.861,40719847.976,1741.61,24514.77,1
843,843,RWJSUX19QE8CA2865,Toyota,11,827 TUN 5551,VP,Voiture Particulière,2,2022-11-13,18744187.61,6388829.531,0.0,4916.53,2
844,844,RCEXLY6D7G3PF4HP9,Skoda,7,105 TUN 8977,VP,Voiture Particulière,50,2007-02-21,39783394.202,30334659.29,0.0,15549.34,5
845,845,XSLJSCEGOK7MFMY3L,BMW,7,119 TUN 2690,VP,Voiture Particulière,30,2015-10-27,35711430.697,33667688.836,0.0,28732.25,4
846,846,C2JP2AD8CS9KUBIHW,BMW,6,990 TUN 3321,VP,Voiture Particulière,9,2014-02-06,42033644.327,14976821.064,0.0,32938.36,4
847,847,5S9M4OFP9QZ3LJVHW,Seat,12,557 TUN 6105,VU,Véhicule Utilitaire,5,2014-01-02,37971240.452,21435531.004,7974.48,36117.27,2
848,848,W5ZJJZAZOPCR0D524,Hyundai,13,962 TUN 7698,VP,Voiture Particulière,4,2007-04-27,112156452.176,61842617.532,0.0,36851.86,2
849,849,Z21IZ11JX7JM88K5U,Volkswagen,20,194 TUN 3759,TC,Transport en Commun,1,2003-05-03,23887963.884,14466572.152,0.0,16594.85,5
850,850,VI3QBO63X1L2OE5UI,Mercedes,11,977 TUN 9714,TC,Transport en Commun,2,2000-02-11,25197536.795,15625503.291,0.0,25861.09,1
851,851,5G58ZB1MJBW1QADNH,Citroen,8,758 TUN 9230,VU,Véhicule Utilitaire,30,2007-11-12,24062977.543,19056445.155,14082.34,20224.56,4
852,852,BDBYANFGJPNGBD1TY,Seat,5,366 TUN 2308,VP,Voiture Particulière,16,2021-11-28,24890996.741,21257910.934,0.0,7930.17,4
853,853,A7NZ8BMMWV6WJT9QG,Toyota,6,440 TUN 3237,VU,Véhicule Utilitaire,50,2021-02-05,1289008659.7045379,9525502.998,13464.1,7749.79,0
854,854,L0P83R288FPWM2I2E,Ford,8,791 TUN 7395,VU,Véhicule Utilitaire,30,2018-05-11,59546230.055,19651676.895,13443.04,19808.13,2
855,855,  EBF2TR4ALZOO7CKS7  ,Renault,9,338 TUN 8470,VP,Voiture Particulière,2,2018-06-21,66853044.516,35225482.28,0.0,35735.33,5
856,856,67IXPBCGG08FLA6Z5,Kia,13,932 TUN 2753,VU,Véhicule Utilitaire,9,2014-02-11,24701687.821,7653447.035,14621.14,36179.52,1
857,857,NVZ8A56UW8UBK9BFV,Renault,15,546 TUN 2784,AR,Tracteur/Remorque,2,2023-01-07,21672993.244,14892564.155,0.0,8094.36,5
858,858,GOJME2IWY3213KO7X,Hyundai,13,869 TUN 7353,VP,Voiture Particulière,50,2016-07-18,41593857.462,38215788.166,0.0,13343.75,3
859,859,0QKBB0EQIWCN94IBW,Nissan,12,923 TUN 1212,VP,Voiture Particulière,2,2001-04-25,24931528.289,21313179.602,0.0,26797.68,2
860,860,BHTN0K66B82XKG10R,Fiat,9,744 TUN 2188,TC,Transport en Commun,2,2001-05-04,45092260.755,25772086.691,0.0,1488.58,4
861,861,NR9STSAW8WQDQR558,Hyundai,5,551 TUN 5426,VP,Voiture Particulière,4,2005-08-08,36368616.964,18200157.106,0.0,10859.75,5
862,862,HOR5S61O2E0IOCEBT,Toyota,13,105 TUN 6009,VP,Voiture Particulière,5,2007-04-11,15400079.373,7634101.175,0.0,28484.48,4
863,863,C1BQ2M24M8LYFRMR1,Volkswagen,14,235 TUN 8779,VU,Véhicule Utilitaire,2,2019-01-06,71235929.695,63025236.004,5753.97,10900.57,5
864,864,BZBE3VGMR037IR8H9,Fiat,11,124 TUN 7878,VP,Voiture Particulière,5,2010-09-03,80655222.498,29346043.597,0.0,34286.23,1
865,865,JWS2MBW5QFS3RA35K,Volkswagen,12,862 TUN 7087,AR,Tracteur/Remorque,2,2005-05-08,24187848.423,20893401.57,0.0,14332.89,5
866,866,9UEW38JOJC8PGG2AD,Seat,9,362 TUN 7529,VP,Voiture Particulière,50,2015-02-13,27069129.373,8525387.283,0.0,7172.93,0
867,867,U6D9NG6ZEXVKDRXHX,Ford,15,590 TUN 7494,TC,Transport en Commun,2,2017-02-22,37908577.903,30473520.245,0.0,21697.38,3
868,868,DIUP1F0EXYD4NG2Q5,Fiat,11,  200 TUN 3976  ,VP,Voiture Particulière,4,2015-09-22,38840872.845,15523772.854,0.0,33089.93,2
869,869,,Ford,7,776 TUN 5779,TC,Transport en Commun,1,2012-11-10,45673435.891,33561204.407,0.0,13810.5,5
870,870,XCZC9X6GA7YAHGYDV,Skoda,18,565 TUN 8315,TC,Transport en Commun,1,2016-07-24,89778631.498,41745480.416,0.0,18832.46,3
871,871,4X5DFG6ELCHN7MAUB,Ford,11,158 TUN 9248,VP,Voiture Particulière,16,2010-06-27,30077311.215,11401447.208,0.0,14721.75,1
872,872,EPTNRGQEZIY93Q2AU,Citroen,13,285 TUN 7136,VP,Voiture Particulière,7,2021-04-23,22045226.622,9995482.385,0.0,22552.74,0
873,873,Z7F18CNULTEJ10TXA,BMW,10,115 TUN 2719,VP,Voiture Particulière,7,2018-12-14,16487212.938,5749973.77,0.0,1717.67,0
874,874,NK2VL2M6Z8JVI8UR4,Volkswagen,4,912 TUN 7093,VU,Véhicule Utilitaire,4,2005-10-28,22800436.968,9309797.562,17.99,10904.61,0
875,875,5J12BF2LURPLCXU3L,Opel,5,397 TUN 1324,VP,Voiture Particulière,50,2005-02-11,32319838.43,11965423.17,0.0,33101.44,0
876,876,9YMUS8LBOIKJMDYDE,Renault,8,625 TUN 7376,VP,Voiture Particulière,7,2007-02-09,80602015.288,44194416.883,0.0,6411.71,4
877,877,03E0VHJPP68CZQU61,Skoda,5,816 TUN 7405,VP,Voiture Particulière,9,2003-12-10,25366745.184,14838165.553,0.0,19571.67,0
878,878,X03YYZXQGHC5WMRWY,Nissan,7,363 TUN 5544,VP,Voiture Particulière,4,2008-09-02,36750017.316,26316135.735,0.0,21901.14,5
879,879,0JVOHHFT6GDDSZ3N6,Audi,9,508 TUN 3491,VP,Voiture Particulière,30,2005-03-09,32590905.367,22031356.931,0.0,1301.46,2
880,880,Y77FAX7LFSR1K8PET,Mercedes,8,622 TUN 7332,VP,Voiture Particulière,2,2008-09-15,59527676.624,46770766.743,0.0,18401.21,0
881,881,KBMDKDV8UEQIP5XL0,Dacia,9,333 TUN 4134,VP,Voiture Particulière,4,2020-02-17,116246267.213,42909597.274,0.0,21581.69,3
882,882,2J6K4HBANRN1SVTY3,Dacia,25,829 TUN 5300,VP,Voiture Particulière,2,2013-03-15,25199151.783,19216921.256,0.0,14255.31,5
883,883,9KLLUX2A4QSRQFXPL,BMW,12,512 TUN 2423,VP,Voiture Particulière,16,2008-03-14,25726587.746,,0.0,37625.41,5
884,884,35UYA7BXZP6OCMVBY,Mercedes,10,185 TUN 6626,VP,Voiture Particulière,9,2010-05-09,55385906.138,2053009166.065153,0.0,39675.97,5
885,885,T30BMXX71EEHI76D1,Ford,9,773 TUN 3015,VP,Voiture Particulière,50,2009-11-23,46209733.875,41812620.294,0.0,30796.71,0
886,886,YCWGHXSHDU02SR66W,Volkswagen,9,923 TUN 2004,AR,Tracteur/Remorque,2,2024-10-12,82731331.193,49424477.377,0.0,18578.69,5
887,887,D6LG1OCFWDNFSZKCY,Skoda,20,737 TUN 2375,VP,Voiture Particulière,4,2006-02-27,44000843.918,30627049.241,0.0,17629.87,3
888,888,TT5PVS2PBVX6QJRX5,Fiat,10,432 TUN 8173,VP,Voiture Particulière,50,2012-08-12,27456383.078,20695327.059,0.0,7717.73,1
889,889,3M4ZNURKE4YUY1QF6,Audi,11,885 TUN 5316,VU,Véhicule Utilitaire,9,2000-09-01,44149082.101,40036003.496,10326.71,33459.16,1
890,890,V1HQQJ4ZBQNK5ZO7Z,Ford,8,643 TUN 1744,VU,Véhicule Utilitaire,5,2001-03-05,57202437.511,22536744.128,12862.03,35785.14,5
891,891,,Nissan,8,100 TUN 4797,VU,Véhicule Utilitaire,4,2000-11-05,49525407.049,19030330.579,10782.24,26599.58,3
892,892,46SZ12V72ZNZKRTXB,Skoda,16,361 TUN 1361,VP,Voiture Particulière,2,2020-06-19,42346329.069,18365736.779,0.0,32811.13,3
893,893,MF2XS8IM8WHKMSB0M,Dacia,9,522 TUN 8005,VU,Véhicule Utilitaire,7,2021-02-22,56012902.49,51019439.406,5072.48,23916.31,0
894,894,J9FGXQQNOM9CZIY4G,Seat,7,186 TUN 5081,VP,Voiture Particulière,9,2001-04-24,58961961.535,20272387.229,0.0,33147.83,1
895,895,8LN62KNK79U4230N6,Mercedes,13,895 TUN 1269,PL,Poids Lourd,1,2022-03-27,65583505.025,23111360.305,8442.47,21051.45,3
896,896,JQ6OJ5GSZVO30Y5E8,Audi,13,337 TUN 7208,VU,Véhicule Utilitaire,9,2005-06-21,45449402.072,22836279.139,5640.44,21086.45,3
897,897,28L38I4RQTJWKDSLZ,Dacia,5,686 TUN 9825,VP,Voiture Particulière,9,2003-01-05,30225492.199,9297937.765,0.0,17654.85,5
898,898,LO2CI1L77W269N3YG,Skoda,11,713 TUN 7125,AR,Tracteur/Remorque,1,2015-10-24,35360718.751,23807349.006,0.0,4869.59,2
899,899,F342JWHH9K2UVXUL3,Kia,4,824 TUN 3995,VP,Voiture Particulière,4,2024-09-27,60069318.534,46414888.639,0.0,34330.27,2
900,900,6NN9VD0P7PB7H251S,BMW,14,574 TUN 2339,VP,Voiture Particulière,30,2008-08-19,21840736.777,8020055.125,0.0,23395.81,3
901,901,G9YWBH7GIHI34CAW6,Hyundai,11,289 TUN 6713,VP,Voiture Particulière,4,2016-12-04,39511089.346,14237568.565,0.0,17535.17,4
902,902,QWMCYETXHUC5Y4C3R,Seat,8,421 TUN 7262,VP,Voiture Particulière,50,2004-01-10,26992939.042,11498012.769,0.0,34913.67,5
