ID_POLICE,NUM_POLICE,ID_BRANCHE,CODE_PRODUIT,LIB_PRODUIT,BRANCHE,ID_AGENT,ID_CLIENT,TYPE_POLICE,DUREE,PERIODICITE,DATE_EFFET,DATE_ECHEANCE,POLRP,SITUATION,BONUS_MALUS
4596,A0004596,1,30,Automobile,AUTO,111,18678,individuel,R,S,2021-10-01,2022-10-01,,V,9.0
4597,A0004597,1,36,Deux Roues,AUTO,90,7523,individuel,R,T,2022-05-09,2023/05/09,,V,5.0
4598,A0004598,1,30,Automobile,AUTO,69,28246,individuel,R,A,2019-12-23,2020-12-22,,V,4.0
4599,A0004599,1,38,Carte Orange,AUTO,55,18770,individuel,R,A,2022-02-28,2023-02-28,,R,5.0
4600,A0004600,1,36,Deux Roues,AUTO,66,1401,individuel,R,A,2024-11-08,2025-11-08,,V,7.0
4601,A0004601,1,37,Carte Verte,AUTO,143,18827,individuel,R,A,2023-02-19,2024-02-19,,V,9.0
4602,A0004602,1,38,Carte Orange,AUTO,142,3752,individuel,F,A,2021-11-28,2022-11-28,,S,6.0
4603,A0004603,1,36,Deux Roues,AUTO,14,14989,flotte,R,S,2024-03-17,2025-03-17,A0003156,V,3.0
4604,A0004604,1,30,Automobile,AUTO,10,13021,flotte,R,A,2019-06-07,2020-06-06,A0000065,A,4.0
4605,A0004605,1,36,Deux Roues,AUTO,50,3749,individuel,S,A,2022-07-17,2023-07-17,,V,3.0
4606,A0004606,1,37,Carte Verte,AUTO,190,8200,individuel,R,A,2020/12/06,2021-12-06,,V,4.0
4607,A0004607,1,37,Carte Verte,AUTO,197,23318,individuel,R,A,2021-10-27,2022-10-27,,V,7.0
4608,A0004608,1,37,Carte Verte,AUTO,192,10201,individuel,R,T,2021-03-08,2022-03-08,,V,4.0
4609,A0004609,1,38,Carte Orange,AUTO,84,20129,individuel,S,A,2020-09-08,2021-09-08,,V,5.0
4610,A0004610,1,37,Carte Verte,AUTO,177,4602,flotte,S,T,2024-01-19,2025-01-18,,A,10.0
4611,A0004611,1,36,Deux Roues,AUTO,40,3920,individuel,R,A,2020-05-25,2021-05-25,,S,3.0
4612,A0004612,1,36,Deux Roues,AUTO,189,21049,individuel,S,A,2022-08-13,2023-08-13,,V,3.0
4613,A0004613,1,36,Deux Roues,AUTO,81,29522,individuel,R,S,2021-11-26,2022-11-26,,T,6.0
4614,A0004614,1,37,Carte Verte,AUTO,87,3321,flotte,R,T,2020-02-08,2021-02-07,,V,4.0
4615,A0004615,1,38,Carte Orange,AUTO,32,313,individuel,R,T,2019-09-05,2020-09-04,,V,3.0
4616,A0004616,1,37,Carte Verte,AUTO,198,2764,individuel,F,C,2021-05-06,,,S,1.0
4617,A0004617,1,30,Automobile,AUTO,190,17575,individuel,F,T,2022-05-06,2023-05-06,,T,7.0
4618,A0004618,1,37,Carte Verte,AUTO,123,6951,flotte,F,A,2023-08-24,2024-08-23,,V,2.0
4619,A0004619,1,36,Deux Roues,AUTO,110,11873,individuel,R,S,2024-05-21,2025-05-21,,V,5.0
4620,A0004620,1,35,Flotte,AUTO,70,27919,individuel,R,S,2021-04-09,2022-04-09,,A,6.0
4621,A0004621,1,36,Deux Roues,AUTO,9,2823,individuel,R,A,2021-08-06,2022-08-06,,V,5.0
4622,A0004622,1,35,Flotte,AUTO,114,4194,individuel,R,C,2022-04-19,2023-04-19,,V,3.0
4623,A0004623,1,37,Carte Verte,AUTO,160,13198,individuel,R,A,2023-10-12,2024-10-11,,V,3.0
4624,A0004624,1,30,Automobile,AUTO,6,17436,individuel,R,A,2020-01-01,2020-12-31,,V,9.0
4625,A0004625,1,36,Deux Roues,AUTO,108,16785,individuel,R,A,2019-11-09,2020-11-08,,V,4.0
4626,A0004626,1,30,Automobile,AUTO,165,1577,individuel,R,C,2019-08-06,2020-08-05,,T,4.0
4627,A0004627,1,37,Carte Verte,AUTO,17,10202,flotte,R,S,2023-04-14,2024-04-13,,S,8.0
4628,A0004628,1,38,Carte Orange,AUTO,128,996,individuel,R,A,2021-06-16,2022-06-16,,V,7.0
4629,A0004629,1,30,Automobile,AUTO,8,14800,flotte,S,A,2021-05-10,2022-05-10,,V,5.0
4630,A0004630,1,37,Carte Verte,AUTO,31,22165,individuel,R,T,2021-02-10,,,V,7.0
4631,A0004631,1,30,Automobile,AUTO,13,4649,individuel,R,S,2022-09-13,2023-09-13,,V,1.0
4632,A0004632,1,35,Flotte,AUTO,65,3104,individuel,S,T,2021-10-12,2022-10-12,,R,5.0
4633,A0004633,1,30,Automobile,AUTO,193,12049,flotte,R,T,2024-12-25,2025-12-25,,V,5.0
4634,A0004634,1,36,Deux Roues,AUTO,121,29270,flotte,R,A,2022-10-20,2023-10-20,,T,5.0
4635,A0004635,1,36,Deux Roues,AUTO,9,17448,flotte,S,C,2021-04-03,2022-04-03,,V,4.0
4636,A0004636,1,36,Deux Roues,AUTO,89,10497,individuel,R,A,2024-11-18,2025-11-18,,V,4.0
4637,A0004637,1,30,Automobile,AUTO,105,3948,individuel,R,T,2022-05-22,2023-05-22,,V,9.0
4638,A0004638,1,37,Carte Verte,AUTO,60,29701,individuel,R,A,2019-06-20,2020-06-19,,S,8.0
4639,A0004639,1,30,Automobile,AUTO,130,5365,individuel,R,A,2023-10-19,2024-10-18,,S,1.0
4640,A0004640,1,30,Automobile,AUTO,82,16800,individuel,R,S,2023-10-10,2024-10-09,,R,4.0
4641,,1,35,Flotte,AUTO,21,10012,individuel,R,S,2022-05-18,2023-05-18,,V,3.0
4642,A0004642,1,30,Automobile,AUTO,101,16980,individuel,S,C,2019-06-29,2020-06-28,,V,2.0
4643,A0004643,1,30,Automobile,AUTO,30,21017,individuel,S,A,2021-11-18,2022-11-18,,R,1.0
4644,A0004644,1,30,Automobile,AUTO,197,24860,individuel,R,A,2024-04-25,2025-04-25,,A,4.0
4645,  A0004645  ,1,38,Carte Orange,AUTO,150,4244,individuel,R,A,2020-03-20,2021-03-20,,V,3.0
4646,A0004646,1,38,Carte Orange,AUTO,149,982,individuel,S,A,2019-04-04,2020-04-03,,R,7.0
4647,A0004647,1,30,Automobile,AUTO,25,24529,individuel,R,T,2023-02-26,2024-02-26,,V,4.0
4648,A0004648,1,37,Carte Verte,AUTO,19,17880,individuel,R,C,2023-12-07,2024-12-06,,V,5.0
4649,A0004649,1,37,Carte Verte,AUTO,57,18506,individuel,R,T,2021-05-02,2022-05-02,,A,3.0
4650,A0004650,1,38,Carte Orange,AUTO,188,8085,flotte,R,S,2024-07-08,2025-07-08,A0001048,V,2.0
4651,A0004651,1,36,Deux Roues,AUTO,185,1402,individuel,R,S,2020-02-06,2021-02-05,,R,5.0
4652,A0004652,1,38,Carte Orange,AUTO,188,27722,individuel,S,S,2024-01-20,2025-01-19,,V,5.0
4653,A0004653,1,38,Carte Orange,AUTO,191,17573,individuel,F,T,2019-03-26,2020-03-25,,V,5.0
4654,A0004654,1,37,Carte Verte,AUTO,29,20992,individuel,S,A,,2021-12-05,,V,1.0
4655,A0004655,1,30,Automobile,AUTO,192,5254,individuel,R,S,2020-01-08,2021-01-07,,V,5.0
4656,A0004656,1,35,Flotte,AUTO,126,9438,flotte,R,A,2024-08-17,2025-08-17,A0000121,V,7.0
4657,A0004657,1,36,Deux Roues,AUTO,115,10097,individuel,R,S,2023-12-08,2024-12-07,,R,7.0
4658,A0004658,1,35,Flotte,AUTO,188,19745,individuel,R,A,2020-07-23,2021-07-23,,V,3.0
4659,A0004659,1,30,Automobile,AUTO,53,8105,individuel,S,A,2020-05-03,2021-05-03,,V,2.0
4660,A0004660,1,37,Carte Verte,AUTO,105,16357,individuel,R,A,2024-12-30,2025-12-30,,V,5.0
4661,A0004661,1,36,Deux Roues,AUTO,172,21548,individuel,S,T,2021-06-06,2022-06-06,,A,4.0
4662,A0004662,1,35,Flotte,AUTO,138,17531,individuel,S,T,2022-01-05,2023-01-05,,V,2.0
4663,A0004663,1,38,Carte Orange,AUTO,113,6530,flotte,R,A,2019-05-09,,A0002073,V,3.0
4664,A0004664,1,30,Automobile,AUTO,194,4192,individuel,R,S,2020-07-30,2021-07-30,,V,9.0
4665,A0004665,1,37,Carte Verte,AUTO,99,25375,individuel,R,A,2019-10-02,2020-10-01,,V,4.0
4666,A0004666,1,37,Carte Verte,AUTO,182,2162,individuel,S,S,2020-09-05,2021-09-05,,V,8.0
4667,A0004667,1,37,Carte Verte,AUTO,100,17166,flotte,R,T,2024-03-03,2025-03-03,A0000720,V,4.0
4668,A0004668,1,30,Automobile,AUTO,189,14133,flotte,R,A,2021-03-26,2022-03-26,A0003629,T,4.0
4669,A0004669,1,37,Carte Verte,AUTO,52,18099,individuel,R,S,2019-04-16,2020-04-15,,V,3.0
4670,A0004670,1,35,Flotte,AUTO,10,3374,individuel,R,S,2019-03-27,2020-03-26,,V,10.0
4671,A0004671,1,36,Deux Roues,AUTO,12,10520,flotte,R,A,2021-04-03,2022-04-03,A0003506,V,4.0
4672,A0004672,1,30,Automobile,AUTO,96,23385,flotte,R,A,2022-03-04,2023-03-04,A0003438,V,5.0
4673,A0004673,1,37,Carte Verte,AUTO,13,7221,individuel,R,A,2022-11-27,2023-11-27,,V,7.0
4674,A0004674,1,35,Flotte,AUTO,139,13870,flotte,F,T,2019-12-26,2020-12-25,,V,10.0
4675,A0004675,1,35,Flotte,AUTO,164,28529,individuel,R,T,2021-01-05,2022-01-05,,A,4.0
4676,A0004676,1,37,Carte Verte,AUTO,56,3026,individuel,R,S,2019-07-15,2020-07-14,,S,3.0
4677,A0004677,1,37,Carte Verte,AUTO,17,6616,individuel,R,S,2019-06-08,2020-06-07,,V,2.0
4678,A0004678,1,36,Deux Roues,AUTO,13,28952,individuel,R,A,2020-09-24,2021-09-24,,V,3.0
4679,A0004679,1,36,Deux Roues,AUTO,156,12304,individuel,R,C,2023-09-30,2024-09-29,,V,4.0
4680,A0004680,1,38,Carte Orange,AUTO,194,12258,individuel,R,A,2021-11-29,2022-11-29,,R,6.0
4681,A0004681,1,37,Carte Verte,AUTO,98,6881,flotte,R,A,2022-11-17,2023-11-17,,A,4.0
4682,A0004682,1,36,Deux Roues,AUTO,66,4496,individuel,R,C,2021-10-23,2022-10-23,,R,4.0
4683,A0004683,1,37,Carte Verte,AUTO,163,28376,flotte,R,A,2020-02-18,2021-02-17,,V,3.0
4684,A0004684,1,30,Automobile,AUTO,80,15338,flotte,R,T,2021-04-02,2022-04-02,A0002334,R,4.0
4685,A0004685,1,35,Flotte,AUTO,92,14032,individuel,R,C,2019-04-12,2020-04-11,,T,3.0
4686,A0004686,1,35,Flotte,AUTO,90,12207,individuel,R,A,2023-09-26,2024-09-25,,V,4.0
4687,A0004687,1,36,Deux Roues,AUTO,118,26859,individuel,R,T,2019-05-03,2020-05-02,,T,4.0
4688,A0004688,1,38,Carte Orange,AUTO,99,17051,individuel,F,A,2020-07-26,2021-07-26,,S,9.0
4689,A0004689,1,38,Carte Orange,AUTO,11,23015,individuel,S,C,2024-12-24,2025-12-24,,V,7.0
4690,A0004690,1,30,Automobile,AUTO,131,17053,flotte,S,S,2020-04-19,2021-04-19,A0001932,T,5.0
4691,A0004691,1,37,Carte Verte,AUTO,94,348,flotte,R,A,2022-07-26,2023-07-26,,V,3.0
4692,A0004692,1,35,Flotte,AUTO,156,22318,individuel,S,T,2024-07-13,2025-07-13,,V,1.0
4693,A0004693,1,38,Carte Orange,AUTO,85,19422,individuel,R,S,2020-10-07,2021-10-07,,T,4.0
4694,A0004694,1,30,Automobile,AUTO,162,29239,individuel,R,T,2024-10-06,2025-10-06,,V,8.0
4695,A0004695,1,35,Flotte,AUTO,177,22630,flotte,R,A,2022-09-22,,,V,2.0
4696,A0004696,1,35,Flotte,AUTO,49,19134,individuel,S,A,2019-03-02,2020-03-01,,R,7.0
4697,A0004697,1,38,Carte Orange,AUTO,49,25243,individuel,S,S,2019-06-07,2020-06-06,,V,5.0
4698,A0004698,1,30,Automobile,AUTO,30,6082,individuel,R,A,2023-05-23,2024-05-22,,T,4.0
4699,A0004699,1,38,Carte Orange,AUTO,160,19321,individuel,R,A,2023-05-31,2024-05-30,,V,2.0
4700,A0004700,1,38,Carte Orange,AUTO,13,7903,individuel,R,S,2022-04-27,2023-04-27,,T,7.0
4701,A0004701,1,37,Carte Verte,AUTO,95,28222,individuel,R,T,2023-09-18,2024-09-17,,R,8.0
4702,A0004702,1,35,Flotte,AUTO,64,26215,individuel,R,S,2019-07-01,2020-06-30,,R,6.0
4703,A0004703,1,38,Carte Orange,AUTO,185,5754,individuel,R,A,2019-11-06,2020-11-05,,V,7.0
4704,A0004704,1,38,Carte Orange,AUTO,91,27098,individuel,R,A,2019-06-09,2020-06-08,,R,2.0
4705,A0004705,1,38,Carte Orange,AUTO,126,2031,individuel,R,A,2019-01-30,2020-01-30,,V,3.0
4706,A0004706,1,38,Carte Orange,AUTO,43,7194,flotte,R,T,2024-04-15,2025-04-15,A0004677,V,4.0
4707,A0004707,1,35,Flotte,AUTO,160,19347,individuel,R,A,2021-06-17,2022-06-17,,V,10.0
4708,A0004708,1,35,Flotte,AUTO,69,13196,individuel,R,T,2022-08-09,2023-08-09,,V,7.0
4709,A0004709,1,37,Carte Verte,AUTO,82,28193,individuel,S,A,2022-06-30,2023-06-30,,A,4.0
4710,A0004710,1,30,Automobile,AUTO,5,5651,individuel,R,A,2019-02-28,2020-02-28,,V,4.0
4711,A0004711,1,35,Flotte,AUTO,179,21677,individuel,R,A,2021-05-18,2022-05-18,,V,2.0
4712,A0004712,1,35,Flotte,AUTO,200,18886,individuel,F,A,2022-03-19,2023-03-19,,R,1.0
4713,A0004713,1,35,Flotte,AUTO,118,1306,individuel,R,A,2021-08-02,2022-08-02,,V,1.0
4714,A0004714,1,30,Automobile,AUTO,195,8653,individuel,R,A,2019-04-09,2020-04-08,,R,3.0
4715,  A0004715  ,1,36,Deux Roues,AUTO,41,24401,individuel,R,S,2019-01-13,2020-01-13,,V,5.0
4716,A0004716,1,35,Flotte,AUTO,14,19128,individuel,R,A,2024-02-15,2025-02-14,,V,4.0
4717,A0004717,1,36,Deux Roues,AUTO,103,7171,individuel,R,A,2021-12-04,2022-12-04,,V,4.0
4718,A0004718,1,35,Flotte,AUTO,90,14682,individuel,R,S,2024-11-16,2025-11-16,,V,5.0
4719,A0004719,1,38,Carte Orange,AUTO,106,9336,individuel,S,A,2022-08-10,2023-08-10,,V,10.0
4720,A0004720,1,38,Carte Orange,AUTO,175,10125,individuel,R,A,2021-06-06,2022-06-06,,V,3.0
4721,A0004721,1,35,Flotte,AUTO,17,20727,flotte,R,A,2020-04-14,2021-04-14,,V,1.0
4722,A0004722,1,30,Automobile,AUTO,103,6556,flotte,R,S,2020-09-21,2021-09-21,,V,6.0
4723,A0004723,1,38,Carte Orange,AUTO,129,2437,flotte,S,A,2023-07-24,2024-07-23,,V,4.0
4724,A0004724,1,35,Flotte,AUTO,39,2653,individuel,R,A,2021-08-24,2022-08-24,,V,4.0
4725,A0004725,1,37,Carte Verte,AUTO,36,7595,individuel,R,A,2021-11-21,2022-11-21,,T,3.0
4726,A0004726,1,30,Automobile,AUTO,26,21459,individuel,R,S,2022-06-19,2023-06-19,,V,8.0
4727,A0004727,1,36,Deux Roues,AUTO,185,28334,individuel,S,A,2019-06-03,2020-06-02,,V,9.0
4728,A0004728,1,35,Flotte,AUTO,67,6104,individuel,R,A,2019-12-18,2020-12-17,,S,3.0
4729,A0004729,1,37,Carte Verte,AUTO,6,2806,individuel,R,T,2022-06-18,2023-06-18,,V,4.0
4730,A0004730,1,37,Carte Verte,AUTO,48,20657,individuel,R,C,2023-08-30,2024-08-29,,S,9.0
4731,A0004731,1,30,Automobile,AUTO,1,12534,individuel,R,S,2020-03-21,2021-03-21,,S,4.0
4732,A0004732,1,36,Deux Roues,AUTO,156,26442,individuel,S,A,2022-02-15,2023-02-15,,V,10.0
4733,A0004733,1,35,Flotte,AUTO,144,21144,individuel,F,A,2022-01-29,2023-01-29,,V,5.0
4734,A0004734,1,30,Automobile,AUTO,105,21107,individuel,R,A,2020-05-19,2021-05-19,,V,9.0
4735,A0004735,1,38,Carte Orange,AUTO,138,19768,flotte,F,T,2024-03-26,2025-03-26,,V,2.0
4736,A0004736,1,38,Carte Orange,AUTO,157,17598,individuel,R,C,,2022-03-17,,V,5.0
4737,A0004737,1,30,Automobile,AUTO,3,2253,individuel,R,S,2023-08-09,2024-08-08,,V,4.0
4738,A0004738,1,37,Carte Verte,AUTO,16,27671,individuel,R,C,2021-08-30,2022-08-30,,V,7.0
4739,A0004739,1,38,Carte Orange,AUTO,131,17287,individuel,R,C,2022-05-22,2023-05-22,,V,2.0
4740,A0004740,1,30,Automobile,AUTO,28,1949,individuel,F,T,2022-08-27,2023-08-27,,S,4.0
4741,A0004741,1,37,Carte Verte,AUTO,186,15293,flotte,R,A,2024-12-15,2025-12-15,A0000487,R,3.0
4742,A0004742,1,37,Carte Verte,AUTO,185,29665,flotte,F,A,2022-09-29,2023-09-29,A0004119,V,5.0
4743,A0004743,1,35,Flotte,AUTO,188,28507,individuel,R,C,2024-10-17,2025-10-17,,R,3.0
4744,A0004744,1,38,Carte Orange,AUTO,72,126,individuel,F,S,2020-02-11,2021-02-10,,V,6.0
4745,A0004745,1,38,Carte Orange,AUTO,42,549,individuel,R,C,2022-04-15,2023-04-15,,R,6.0
4746,A0004746,1,30,Automobile,AUTO,190,28437,individuel,R,T,2022-10-15,2023-10-15,,R,3.0
4747,A0004747,1,36,Deux Roues,AUTO,150,2302,individuel,F,S,2023-11-03,2024-11-02,,V,6.0
4748,A0004748,1,30,Automobile,AUTO,67,18435,individuel,R,C,2020-02-21,2021-02-20,,R,5.0
4749,A0004749,1,38,Carte Orange,AUTO,112,12202,individuel,R,S,2021-05-17,2022-05-17,,V,5.0
4750,A0004750,1,30,Automobile,AUTO,185,342,flotte,R,S,2019-09-29,2020-09-28,A0000678,V,8.0
4751,A0004751,1,36,Deux Roues,AUTO,23,4463,individuel,R,A,2020-08-30,2021-08-30,,V,5.0
4752,A0004752,1,35,Flotte,AUTO,65,7988,individuel,R,T,2020-02-08,2021-02-07,,V,10.0
4753,A0004753,1,38,Carte Orange,AUTO,102,4352,individuel,S,A,2024-07-31,2025-07-31,,V,10.0
4754,A0004754,1,38,Carte Orange,AUTO,107,12963,individuel,S,T,2024-09-02,2025-09-02,,V,4.0
4755,A0004755,1,36,Deux Roues,AUTO,137,13619,individuel,R,A,2019-01-11,2020-01-11,,V,2.0
4756,A0004756,1,35,Flotte,AUTO,2,7656,flotte,R,A,,2024-03-22,,R,6.0
4757,A0004757,1,37,Carte Verte,AUTO,136,21199,individuel,R,S,2020-11-05,2021-11-05,,V,2.0
4758,A0004758,1,38,Carte Orange,AUTO,120,28599,individuel,R,A,2021-04-20,2022-04-20,,S,6.0
4759,A0004759,1,37,Carte Verte,AUTO,21,660,individuel,R,T,2020-11-27,2021-11-27,,R,6.0
4760,A0004760,1,35,Flotte,AUTO,158,15180,individuel,R,T,2024-10-05,2025-10-05,,V,5.0
4761,A0004761,1,30,Automobile,AUTO,15,11432,flotte,R,A,2024-07-04,2025-07-04,,R,2.0
4762,A0004762,1,38,Carte Orange,AUTO,13,9303,individuel,R,A,2020-11-13,2021-11-13,,V,3.0
4763,A0004763,1,30,Automobile,AUTO,191,20403,individuel,R,A,2023-07-04,,,V,4.0
4764,A0004764,1,36,Deux Roues,AUTO,113,19177,individuel,R,S,2022-02-04,2023-02-04,,S,3.0
4765,A0004765,1,37,Carte Verte,AUTO,93,8257,individuel,R,A,2021-04-26,2022-04-26,,R,6.0
4766,A0004766,1,36,Deux Roues,AUTO,67,14551,individuel,R,A,2022-02-03,2023-02-03,,R,4.0
4767,A0004767,1,36,Deux Roues,AUTO,96,18056,individuel,S,S,2021-07-21,2022-07-21,,V,6.0
4768,A0004768,1,38,Carte Orange,AUTO,42,7700,individuel,R,A,2019-08-13,2020-08-12,,V,7.0
4769,A0004769,1,37,Carte Verte,AUTO,119,21671,individuel,R,A,2019-05-22,2020-05-21,,V,5.0
4770,A0004770,1,37,Carte Verte,AUTO,60,23977,individuel,S,A,2019-12-09,2020-12-08,,V,5.0
4771,A0004771,1,36,Deux Roues,AUTO,85,476,individuel,R,A,2024-10-08,2025-10-08,,A,6.0
4772,A0004772,1,30,Automobile,AUTO,116,27439,individuel,R,A,2024-02-28,2025-02-27,,T,9.0
4773,A0004773,1,38,Carte Orange,AUTO,108,9001,individuel,R,A,2022-12-17,2023-12-17,,V,3.0
4774,A0004774,1,30,Automobile,AUTO,34,8067,individuel,S,A,2023-10-31,2024-10-30,,V,4.0
4775,A0004775,1,30,Automobile,AUTO,180,29641,individuel,R,A,2019-09-05,2020-09-04,,V,9.0
4776,A0004776,1,30,Automobile,AUTO,74,23668,individuel,F,A,2021-07-04,2022-07-04,,T,2.0
4777,A0004777,1,38,Carte Orange,AUTO,61,19250,individuel,R,A,2023-09-22,2024-09-21,,V,7.0
4778,A0004778,1,35,Flotte,AUTO,49,25389,individuel,F,A,2021-03-06,2022-03-06,,V,3.0
4779,A0004779,1,37,Carte Verte,AUTO,12,27539,individuel,S,T,2021-07-22,2022-07-22,,T,8.0
4780,A0004780,1,36,Deux Roues,AUTO,134,7555,flotte,R,A,2024-11-14,2025-11-14,,V,5.0
4781,A0004781,1,36,Deux Roues,AUTO,16,964,individuel,R,A,2021-10-09,2022-10-09,,V,1.0
4782,A0004782,1,35,Flotte,AUTO,111,15202,individuel,R,S,2022-03-05,2023-03-05,,V,4.0
4783,A0004783,1,37,Carte Verte,AUTO,119,23255,individuel,R,T,2024-01-30,2025-01-29,,V,6.0
4784,A0004784,1,35,Flotte,AUTO,7,27696,flotte,R,C,2020-09-07,2021-09-07,,V,2.0
4785,A0004785,1,37,Carte Verte,AUTO,168,23462,flotte,R,A,2022-12-29,2023-12-29,A0001547,T,4.0
4786,,1,36,Deux Roues,AUTO,24,14151,flotte,R,T,2021-07-25,2022-07-25,A0004438,V,5.0
4787,A0004787,1,36,Deux Roues,AUTO,192,10348,individuel,F,A,2021-03-12,2022-03-12,,V,7.0
4788,A0004788,1,38,Carte Orange,AUTO,187,28327,flotte,R,C,2023-01-08,2024-01-08,A0001028,V,7.0
4789,A0004789,1,36,Deux Roues,AUTO,198,19701,individuel,R,A,2024-10-05,2025-10-05,,V,8.0
4790,A0004790,1,38,Carte Orange,AUTO,186,18743,individuel,S,A,2021-12-19,2022-12-19,,V,5.0
4791,A0004791,1,36,Deux Roues,AUTO,46,1982,individuel,F,A,2022-07-02,2023-07-02,,T,5.0
4792,  A0004792  ,1,30,Automobile,AUTO,85,28310,individuel,R,A,2024-08-19,2025-08-19,,V,4.0
4793,A0004793,1,37,Carte Verte,AUTO,15,16726,individuel,R,A,2024-07-09,2025-07-09,,V,9.0
4794,A0004794,1,38,Carte Orange,AUTO,178,2566,individuel,R,A,2019-05-29,2020-05-28,,V,1.0
4795,A0004795,1,36,Deux Roues,AUTO,26,15920,individuel,R,A,2021-12-24,2022-12-24,,R,4.0
4796,A0004796,1,36,Deux Roues,AUTO,41,19236,individuel,R,T,2023-01-02,2024-01-02,,V,7.0
4797,A0004797,1,37,Carte Verte,AUTO,171,7623,individuel,R,A,2024-12-25,2025-12-25,,T,5.0
4798,A0004798,1,38,Carte Orange,AUTO,71,1321,individuel,R,A,2022-07-06,2023-07-06,,V,1.0
4799,A0004799,1,30,Automobile,AUTO,78,17327,individuel,S,A,05-04-2019,2020-04-04,,V,3.0
4800,A0004800,1,30,Automobile,AUTO,98,21756,flotte,R,A,2023-01-25,2024-01-25,,V,4.0
4801,A0004801,1,37,Carte Verte,AUTO,67,17137,individuel,R,A,2020-08-25,,,A,2.0
4802,A0004802,1,35,Flotte,AUTO,149,19923,individuel,R,A,2021-09-24,2022-09-24,,V,5.0
4803,A0004803,1,35,Flotte,AUTO,12,4059,individuel,R,T,2023-12-19,2024-12-18,,V,9.0
4804,A0004804,1,38,Carte Orange,AUTO,135,25099,flotte,S,A,2020-02-04,2021-02-03,,V,5.0
4805,A0004805,1,38,Carte Orange,AUTO,177,28346,flotte,R,T,2019-04-05,2020-04-04,,V,4.0
4806,A0004806,1,36,Deux Roues,AUTO,102,2130,individuel,F,T,2020-07-12,2021-07-12,,V,2.0
4807,A0004807,1,35,Flotte,AUTO,91,18721,individuel,R,A,2022-02-17,,,V,5.0
4808,A0004808,1,35,Flotte,AUTO,76,26076,individuel,R,C,2023-11-24,2024-11-23,,V,4.0
4809,A0004809,1,38,Carte Orange,AUTO,5,6412,individuel,R,A,2024-12-30,2025-12-30,,V,3.0
4810,A0004810,1,30,Automobile,AUTO,69,18686,individuel,R,A,2024-08-02,2025-08-02,,V,3.0
4811,A0004811,1,37,Carte Verte,AUTO,106,28631,individuel,R,A,2019-08-20,2020-08-19,,V,7.0
4812,A0004812,1,36,Deux Roues,AUTO,121,29299,individuel,F,A,2024-07-29,2025-07-29,,T,1.0
4813,A0004813,1,30,Automobile,AUTO,176,15887,individuel,R,A,2022-04-07,2023-04-07,,V,3.0
4814,A0004814,1,35,Flotte,AUTO,1,15863,flotte,R,A,2022-02-23,2023-02-23,,V,6.0
4815,A0004815,1,38,Carte Orange,AUTO,146,17957,flotte,F,A,2023-10-24,2024-10-23,A0004099,V,9.0
4816,A0004816,1,30,Automobile,AUTO,19,27271,individuel,S,A,2022-10-20,2023-10-20,,V,6.0
4817,A0004817,1,35,Flotte,AUTO,140,16545,individuel,S,A,2020-01-10,2021-01-09,,V,5.0
4818,A0004818,1,36,Deux Roues,AUTO,34,22949,flotte,S,C,2021-11-12,2022-11-12,,T,4.0
4819,A0004819,1,35,Flotte,AUTO,68,281,flotte,F,A,2020-08-27,2021-08-27,,R,6.0
4820,A0004820,1,37,Carte Verte,AUTO,17,12079,individuel,F,S,2019-10-29,2020-10-28,,V,6.0
4821,A0004821,1,35,Flotte,AUTO,92,22115,individuel,R,S,2019-05-01,2020-04-30,,V,5.0
4822,A0004822,1,37,Carte Verte,AUTO,62,9093,individuel,R,A,2022-09-01,2023-09-01,,S,5.0
4823,A0004823,1,37,Carte Verte,AUTO,23,20084,individuel,R,A,2024-12-31,2025-12-31,,V,1.0
4824,A0004824,1,38,Carte Orange,AUTO,140,3190,individuel,S,T,2022-09-08,2023-09-08,,V,6.0
4825,A0004825,1,38,Carte Orange,AUTO,93,24507,individuel,R,A,2020-02-05,2021-02-04,,A,9.0
4826,A0004826,1,38,Carte Orange,AUTO,126,5321,individuel,R,T,2022-05-12,2023-05-12,,S,6.0
4827,A0004827,1,38,Carte Orange,AUTO,157,1767,flotte,R,A,2022-07-28,2023-07-28,,R,4.0
4828,A0004828,1,36,Deux Roues,AUTO,118,17628,individuel,R,C,2022-03-15,2023-03-15,,S,8.0
4829,A0004829,1,37,Carte Verte,AUTO,157,4614,individuel,S,A,2020-02-16,2021-02-15,,V,5.0
4830,A0004830,1,36,Deux Roues,AUTO,145,12441,individuel,S,A,2024-10-10,2025-10-10,,V,4.0
4831,A0004831,1,36,Deux Roues,AUTO,125,22385,individuel,R,T,2024-03-12,2025-03-12,,V,10.0
4832,A0004832,1,30,Automobile,AUTO,117,373,individuel,R,T,2021-05-30,2022-05-30,,V,4.0
4833,A0004833,1,35,Flotte,AUTO,149,2027,individuel,R,C,2024-10-18,2025-10-18,,T,10.0
4834,A0004834,1,38,Carte Orange,AUTO,113,12598,individuel,R,A,2021-02-06,2022-02-06,,T,3.0
4835,A0004835,1,35,Flotte,AUTO,110,28410,individuel,S,T,2023-08-12,2024-08-11,,A,3.0
4836,A0004836,1,38,Carte Orange,AUTO,40,11128,individuel,F,A,2021-10-08,2022-10-08,,V,3.0
4837,A0004837,1,30,Automobile,AUTO,131,17411,individuel,R,A,2022-09-10,2023-09-10,,V,5.0
