NUM_QUITTANCE,ID_BRANCHE,BRANCHE,ID_POLICE,ID_AGENT,ANNEE_EMISSION,MOIS_EMISSION,DATE_EMISSION,DATE_ANNULATION,MOIS_ANNULATION,ANNEE_ANNULATION,NATURE_ANNULATION,SITUATION_ANNULATION,MT_RC_ANN,MT_DOM_ANN,MT_INC_ANN,MT_VOL_ANN,MT_PNN_ANN,MT_FGA_ANN,MT_TIMBRE,MT_PTT_ANN,MT_COMMISSION_ANN
QA00023828,1,AUTO,13007,15,2019,4,2019-02-04,2019-11-28,2,2019,NEANT,En Cours,315.888,0.0,34.17,0.0,350.058,78.972,6.923,457.934,47.6
QA00023868,1,AUTO,7893,103,2024,5,2023-01-19,2024-04-09,1,2023,Rist.Agent,En Cours,141.434,38.904,16.018,0.0,218.032,35.358,11.227,275.694,41.666
QR00024010,2,IRDS,27966,152,2022,9,2021-05-17,2024-09-12,9,2024,Rist.Cheque,Anterieur,85.158,0.0,0.0,0.0,85.158,21.29,5.512,116.468,7.171
QA00024047,1,AUTO,12745,75,2019,3,2018-08-15,2024-10-15,10,2024,Ann.Cxp,En Cours,348.228,196.759,36.177,23.094,636.075,87.057,8.838,769.062,76.619
QA00024079,1,AUTO,8572,92,2024,11,2022-12-23,2024-09-04,12,2022,Rist.Cheque,En Cours,973.002,0.0,0.0,57.698,1078.317,243.25,8.806,1387.584,166.854
QA00024115,1,AUTO,2085,43,2021,7,2021-04-27,2021-08-21,4,2021,Annulation,Anterieur,3877.227,662.477,16.037,0.0,4582.785,969.307,10.075,5838.936,731.963
QR00024138,2,IRDS,20779,145,2020,6,2020-07-14,2023-07-19,7,2023,NEANT,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,8.932,8.932,0.645
QA00024227,1,AUTO,2555,21,2021,1,2021-11-06,2024-01-04,1,2024,Rist.Bank,En Cours,494.031,0.0,0.0,11.417,616.305,123.508,11.673,787.238,90.222
QR00024397,2,IRDS,21871,107,2020,11,2020-08-11,2023-01-11,1,2023,Ann.Cxp,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,8.76,8.76,1.033
QR00024411,2,IRDS,20037,6,2022,5,2021-03-11,2023-07-07,7,2023,Rist.Agent,En Cours,0.0,0.0,0.0,15.375,15.375,0.0,7.98,24.158,2.668
QA00024520,1,AUTO,14583,185,2022,11,2021-11-23,2022-01-04,1,2022,Rist.Agent,En Cours,154.97,26.712,0.0,0.0,315.336,38.742,6.161,382.809,32.672
QA00024536,1,AUTO,1596,131,2020,9,2020-10-20,2024-05-17,5,2024,Rist.Bank,Anterieur,111.738,41.207,10.679,15.821,191.727,27.934,13.046,245.753,44.094
QS00024541,3,SANTE,29777,131,2020,12,2020-03-02,2021-08-15,8,2021,Rist.Caisse,En Cours,0.0,0.0,0.0,0.0,62459.628,0.0,7.461,65312.261,2741.173
QA00024571,1,AUTO,15206,59,2020,3,2019-07-13,2024-02-25,2,2024,Ann.Cxp,Anterieur,385.575,0.0,0.0,28.807,479.078,96.394,7.61,610.489,68.093
QA00024614,1,AUTO,3996,103,2020,4,2020-09-01,2024-06-17,6,2024,Rist.Caisse,Anterieur,160.618,0.0,117.033,0.0,393.948,40.154,14.646,472.586,68.587
QA00024707,1,AUTO,16925,154,2023,4,2022-05-04,2023-11-15,11,2023,NEANT,En Cours,13529.993,2989.578,56.013,37.636,16658.975,3382.498,7.372,21013.51,3735.722
QS00024724,3,SANTE,28389,45,2025,2,2023-09-16,2025-10-13,9,2023,Rist.Cheque,Anterieur,0.0,0.0,0.0,0.0,45845.917,0.0,16.164,47883.183,4036.525
QA00024730,1,AUTO,3850,86,2023,10,2022-12-25,2024-12-21,12,2024,Rist.Agent,En Cours,294.417,0.0,0.0,0.0,336.154,73.604,9.503,441.039,71.728
QR00024745,2,IRDS,21241,15,2024,6,2023-08-23,2024-03-06,8,2023,Rist.Agent,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.104,0.422
QA00024747,1,AUTO,17215,109,2020,6,2020-07-22,2024-01-06,1,2024,Rist.Agent,En Cours,461.521,0.0,0.0,0.0,475.016,115.38,6.398,622.811,61.72
QR00024753,2,IRDS,22679,45,2022,12,2022-07-08,2022-08-15,7,2022,Annulation,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,8.572,8.572,0.524
QR00024883,2,IRDS,26844,185,2022,1,2021-07-06,2022-01-30,1,2022,Rist.Bank,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,6.635,6.635,0.741
QA00024918,1,AUTO,340,6,2021,3,2021-10-21,2022-12-30,12,2022,Ann.Cxp,En Cours,35.879,0.0,0.0,17.643,53.522,8.97,14.754,80.47,10.93
QR00024921,2,IRDS,24347,189,2021,3,2020-11-02,2023-07-11,7,2023,Ann.Cxp,En Cours,0.0,37.086,0.0,17.539,54.625,0.0,5.966,63.899,5.519
QA00024929,1,AUTO,13729,48,2019,7,2019-06-17,2022-03-31,3,2022,Ann.Cxp,En Cours,98.412,0.0,74.087,0.0,267.81,24.603,14.339,324.856,30.263
QA00025011,1,AUTO,18191,38,2019,8,2018-08-07,2021-04-08,4,2021,Rist.Bank,En Cours,548.561,0.0,63.386,0.0,611.947,137.14,7.171,803.868,79.35
QA00025025,1,AUTO,3830,174,2022,11,,2024-10-19,10,2024,Rist.Cheque,Anterieur,31.306,21.406,0.0,12.654,122.533,7.827,14.218,151.108,27.134
QR00025086,2,IRDS,24024,55,2024,8,2023-05-15,2023-09-02,5,2023,Annulation,Anterieur,301.763,0.0,0.0,0.0,301.763,75.441,5.035,395.436,33.721
QA00025091,1,AUTO,17365,29,2020,11,2019-01-10,2023-03-08,3,2023,Rist.Cheque,Anterieur,2406.85,0.0,12.939,0.0,2432.911,601.712,5.508,3190.645,405.469
QS00025160,3,SANTE,29827,194,2023,5,2023-08-27,2024-04-26,4,2024,Rist.Bank,Anterieur,0.0,0.0,0.0,0.0,40979.73,0.0,17.452,43346.258,1810.27
QA00025168,1,AUTO,13933,7,2025,8,2023-10-07,2024-07-20,10,2023,Ann.Cxp,Anterieur,268.083,0.0,0.0,32.803,394.089,67.021,8.742,493.646,0.0
QA00025216,1,AUTO,17905,74,2023,1,2022-01-19,2023-03-21,3,2023,NEANT,En Cours,36.429,0.0,0.0,0.0,48.932,9.107,6.858,68.374,8.17
QR00025317,2,IRDS,24630,155,2022,8,2021-02-04,2024-12-05,12,2024,Rist.Bank,En Cours,88.428,0.0,0.0,0.0,88.428,22.107,8.865,123.947,15.293
QR00025398,2,IRDS,25968,24,2021,3,2019-12-27,,10,2024,Rist.Agent,Anterieur,180.576,62.696,0.0,0.0,243.272,45.144,3.964,302.353,18.324
QA00025420,1,AUTO,13470,160,2019,8,2018-04-23,2023-03-24,3,2023,Annulation,En Cours,173.21,0.0,17.819,0.0,282.79,43.303,5.494,350.874,36.35
QA00025664,1,AUTO,4947,167,2022,11,2022-10-25,2024-07-13,7,2024,Rist.Agent,En Cours,166.299,33.381,0.0,0.0,237.129,41.575,6.555,302.213,26.897
QR00025822,2,IRDS,26074,113,2021,3,2020-01-09,2023-04-02,4,2023,Rist.Caisse,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,8.331,8.331,0.92
QA00025955,1,AUTO,18009,56,2021,11,2021-01-24,2021-02-23,2,2021,Rist.Caisse,En Cours,116.758,68.751,15.793,0.0,212.666,29.189,13.929,268.312,23.482
QR00025989,2,IRDS,26671,104,2023,6,2022-05-04,2023-06-09,6,2023,Ann.Cxp,En Cours,0.0,0.0,0.0,43.347,43.347,0.0,8.503,54.277,5.924
QR00026021,2,IRDS,27926,57,2021,2,2021-03-25,2022-10-15,10,2022,NEANT,Anterieur,129.458,145.555,0.0,33.143,308.156,32.364,3.006,361.18,30.125
QS00026101,3,SANTE,28348,73,2020,9,2020-09-20,2021-11-08,11,2021,Annulation,En Cours,0.0,0.0,0.0,0.0,78607.584,0.0,14.988,82910.49,4642.706
QS00026182,3,SANTE,29812,43,2024,11,2024-05-22,2024-09-24,5,2024,Ann.Cxp,En Cours,0.0,0.0,0.0,0.0,24726.36,0.0,14.052,26007.565,1857.623
QA00026199,1,AUTO,5762,8,2021,6,2020-05-29,2024-03-14,3,2024,Rist.Cheque,En Cours,160.344,24.288,13.768,0.0,245.343,40.086,12.739,313.394,48.953
QA00026202,1,AUTO,15609,193,2022,5,2022-07-07,2024-09-24,9,2024,Ann.Cxp,En Cours,67.502,0.0,30.387,0.0,174.374,16.875,10.638,214.421,27.251
QA00026260,1,AUTO,17664,97,2022,11,2021-11-12,2024-09-21,9,2024,Ann.Cxp,En Cours,790.922,457.541,7.239,8.901,1264.603,197.731,7.196,1546.929,195.957
QR00026274,2,IRDS,20367,101,2024,9,2023-08-07,2024-09-22,8,2023,Rist.Cheque,En Cours,0.0,0.0,0.0,29.258,29.258,0.0,5.112,35.699,2.368
QA00026289,1,AUTO,7457,79,2021,6,2020-09-26,2022-05-27,5,2022,Rist.Agent,En Cours,117.705,61.508,0.0,0.0,264.724,29.426,10.282,323.426,34.981
QR00026299,2,IRDS,23418,110,2025,7,2024-01-09,2024-04-28,1,2024,Rist.Bank,En Cours,0.0,74.467,0.0,37.403,111.87,0.0,3.947,122.383,14.64
QA00026360,1,AUTO,1802,137,2019,1,2019-03-11,2022-01-17,1,2022,Ann.Cxp,En Cours,196.846,20.39,33.705,12.409,263.35,49.212,8.668,340.477,31.702
QR00026392,2,IRDS,25679,86,2024,2,2024-06-14,2024-09-12,6,2024,Rist.Agent,En Cours,0.0,0.0,0.0,47.005,47.005,0.0,4.216,53.482,7.482
QA00026405,1,AUTO,6963,119,2019,11,2018-06-28,2022-04-28,4,2022,Rist.Bank,Anterieur,511.683,186.568,47.446,57.692,897.812,127.921,11.494,1108.507,160.387
QR00026495,2,IRDS,25284,198,2019,12,2019-03-04,2023-04-01,4,2023,Ann.Cxp,Anterieur,0.0,0.0,0.0,29.229,29.229,0.0,6.161,37.223,2.788
QA00026553,1,AUTO,3994,42,2020,4,2019-08-01,2021-06-13,6,2021,Annulation,En Cours,314.231,38.389,98.553,0.0,509.658,78.558,11.883,629.502,67.001
QS00026588,3,SANTE,28809,123,2020,3,2020-02-18,2020-04-01,2,2020,Rist.Cheque,Anterieur,0.0,0.0,0.0,0.0,13657.069,0.0,7.05,14382.199,998.832
QA00026656,1,AUTO,18859,63,2020,12,2019-05-29,2024-01-26,1,2024,Ann.Cxp,Anterieur,275.332,139.85,0.0,61.277,517.706,68.833,6.791,623.628,0.0
QR00026721,2,IRDS,27876,171,2020,5,2020-05-03,2024-02-07,2,2024,Rist.Agent,Anterieur,0.0,173.903,0.0,40.479,214.382,0.0,9.205,233.32,30.61
QR00026744,2,IRDS,27698,186,2024,7,2022-09-21,2024-12-26,9,2022,Ann.Cxp,En Cours,215.527,0.0,0.0,0.0,215.527,53.882,4.239,283.571,23.426
QR00026811,2,IRDS,27911,24,2021,9,2020-08-14,2022-07-10,7,2022,Rist.Bank,Anterieur,0.0,22.654,0.0,108.597,131.251,0.0,8.028,144.713,19.641
QA00026897,1,AUTO,11946,59,2025,3,2023-06-05,2024-04-22,6,2023,Rist.Cheque,En Cours,142.675,214.955,0.0,0.0,371.405,35.669,10.924,440.19,71.986
QR00026985,2,IRDS,24389,12,2021,8,2021-04-19,2023-01-23,1,2023,Rist.Cheque,En Cours,90.616,112.847,0.0,66.419,269.882,22.654,9.396,320.086,27.992
QA00027107,1,AUTO,10889,197,2024,3,2023-03-02,2023-05-24,3,2023,Rist.Caisse,Anterieur,208.154,0.0,0.0,0.0,295.726,52.038,5.744,375.143,32.76
QA00027163,1,AUTO,5209,126,2025,1,2023-06-04,2024-11-05,6,2023,Rist.Caisse,En Cours,2408.782,0.0,45.784,53.601,2508.167,602.196,6.374,3255.701,425.725
QR00027209,2,IRDS,24937,179,2021,2,2021-06-07,2024-08-18,8,2024,Annulation,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,6.502,6.502,0.82
QA00027222,1,AUTO,15214,116,2020,7,2020-02-18,2022-07-30,7,2022,Rist.Cheque,En Cours,304.5,40.337,0.0,69.577,533.66,76.125,8.129,646.216,53.004
QA00027372,1,AUTO,18146,127,2021,2,2020-06-10,2022-03-26,3,2022,Rist.Caisse,Anterieur,153.13,28.739,0.0,0.0,218.165,38.282,5.88,275.598,40.214
QR00027419,2,IRDS,21579,5,2020,5,,2023-12-02,12,2023,Ann.Cxp,Anterieur,0.0,0.0,0.0,39.373,39.373,0.0,3.038,44.948,5.105
QA00027429,1,AUTO,16937,135,2024,12,2022-04-02,2023-10-22,4,2022,NEANT,Anterieur,334.72,76.418,0.0,0.0,499.2,83.68,6.057,615.665,94.442
QA00027451,1,AUTO,10358,116,2023,6,2022-12-06,2024-12-23,12,2024,Annulation,Anterieur,512.684,153.126,0.0,0.0,715.7,128.171,14.637,904.035,139.893
QA00027501,1,AUTO,6282,85,9999,8,2022-08-11,2024-10-20,10,2024,Annulation,En Cours,686.794,72.686,0.0,15.826,775.306,171.698,7.938,1006.528,174.911
QA00027527,1,AUTO,11197,160,2022,9,2021-02-26,2022-12-21,12,2022,Rist.Bank,En Cours,1066.7,534.194,0.0,18.269,1728.332,266.675,14.881,2118.572,172.209
QA00027679,1,AUTO,18489,118,2025,8,2023-11-26,2024-03-12,11,2023,Annulation,Anterieur,319.891,143.502,0.0,42.672,580.989,79.973,13.807,718.928,91.955
QA00027709,1,AUTO,11764,77,2021,3,2021-12-19,2022-10-20,10,2022,NEANT,En Cours,65.179,0.0,20.073,9.596,128.228,16.295,6.516,160.491,28.128
QA00027718,1,AUTO,16754,55,2025,6,2024-05-14,2024-09-24,9,2024,NEANT,Anterieur,851.198,0.0,0.0,103.473,968.461,212.799,8.016,1248.053,205.542
QR00027778,2,IRDS,21527,24,2022,6,2021-12-09,2024-06-25,6,2024,Rist.Cheque,Anterieur,0.0,63.565,0.0,11.901,75.466,0.0,5.676,85.458,9.513
QA00027791,1,AUTO,110,123,2019,2,2017-12-08,2024-02-24,2,2024,Rist.Bank,En Cours,21915.451,0.0,0.0,44.453,22038.028,5478.863,11.224,28725.086,2916.395
QA00027806,1,AUTO,12203,68,2024,12,2023-02-15,2024-09-06,2,2023,Rist.Agent,En Cours,515.411,0.0,0.0,36.244,613.843,128.853,7.477,784.625,132.347
QA00027939,1,AUTO,18328,93,2019,11,2018-02-27,2020-02-15,2,2020,Annulation,Anterieur,193.802,53.065,0.0,0.0,387.745,48.45,5.387,462.691,52.083
QA00027996,1,AUTO,10463,158,2021,5,2021-08-13,2023-08-27,8,2023,Rist.Cheque,En Cours,1572.793,235.684,66.932,35.394,1952.415,393.198,7.164,2477.927,301.274
QA00028062,1,AUTO,16940,59,2020,5,2019-04-07,2020-08-12,8,2020,Rist.Caisse,En Cours,226.404,0.0,22.777,47.563,304.848,56.601,8.083,388.25,49.637
QA00028225,1,AUTO,14925,103,2021,1,2021-04-19,2023-08-28,8,2023,Rist.Agent,Anterieur,4195.994,1223.679,0.0,49.711,5611.451,1048.998,11.437,7080.28,927.077
QR00028265,2,IRDS,27678,1,2022,3,2022-03-30,2024-06-07,6,2024,Rist.Caisse,En Cours,0.0,0.0,0.0,24.675,24.675,0.0,6.21,32.398,2.195
QR00028308,2,IRDS,25325,157,2019,3,2018-04-02,,7,2019,Ann.Cxp,En Cours,0.0,76.942,0.0,0.0,76.942,0.0,8.12,88.766,11.521
QA00028311,1,AUTO,987,23,2020,10,2019-03-27,2022-05-05,5,2022,Rist.Agent,En Cours,4479.66,1388.921,72.855,41.107,0.0,1119.915,6.728,7453.078,1121.06
QA00028351,1,AUTO,3451,169,2023,10,2022-08-07,2024-12-11,12,2024,Rist.Cheque,En Cours,152.412,0.0,0.0,35.334,373.818,38.103,7.942,442.293,69.609
QA00028412,1,AUTO,17979,144,2022,10,2022-04-26,2023-05-20,5,2023,Rist.Agent,En Cours,42.751,11.069,0.0,0.0,207.934,10.688,11.865,244.593,20.082
QA00028414,1,AUTO,3921,16,2020,2,2019-05-30,2021-03-01,3,2021,Ann.Cxp,En Cours,67.962,29.962,4.532,0.0,102.456,16.991,5.802,132.833,17.436
QA00028488,1,AUTO,12852,181,2021,10,,2022-11-14,11,2022,Annulation,Anterieur,401.516,210.27,0.0,0.0,804.557,100.379,10.485,970.517,165.624
QA00028620,1,AUTO,17841,144,2023,10,2023-06-03,2024-07-19,7,2024,Ann.Cxp,En Cours,3370.707,2330.419,32.949,34.665,5823.952,842.677,14.176,7046.966,1089.88
QA00028750,1,AUTO,16668,53,1900,10,2018-01-24,2024-12-17,12,2024,Ann.Cxp,Anterieur,4044.11,0.0,40.595,0.0,4111.59,1011.028,13.717,5351.279,531.597
QA00028908,1,AUTO,7590,133,2022,6,2022-11-05,2023-03-06,3,2023,Rist.Bank,En Cours,294.946,77.232,0.0,36.197,435.797,73.737,9.099,542.026,68.096
QR00028979,2,IRDS,21759,39,2022,1,2022-09-01,2023-12-24,12,2023,Ann.Cxp,Anterieur,0.0,18.068,0.0,25.906,43.974,0.0,3.838,50.451,5.09
QR00029021,2,IRDS,27899,86,2020,4,2020-05-04,2021-01-06,1,2021,Annulation,Anterieur,0.0,245.744,0.0,0.0,245.744,0.0,7.261,270.096,22.315
QA00029088,1,AUTO,9805,28,2021,8,2020-11-02,2022-12-14,12,2022,Ann.Cxp,En Cours,45631.64386113609,0.0,54.78,0.0,445.112,87.713,6.9,571.892,69.839
QA00029150,1,AUTO,9817,18,2021,2,2021-03-04,2023-12-29,12,2023,Ann.Cxp,Anterieur,1540.79,0.0,0.0,0.0,1663.833,385.197,7.202,2147.616,175.089
QA00029156,1,AUTO,19735,161,2024,10,2023-12-27,2024-12-16,12,2024,Annulation,Anterieur,132.199,73.436,0.0,0.0,205.635,33.05,5.949,258.488,39.708
QA00029208,1,AUTO,2639,103,2024,12,2023-03-11,2024-11-24,3,2023,Annulation,Anterieur,158.726,0.0,11.389,63.743,446.295,39.681,10.563,525.726,42.599
QA00029238,1,AUTO,14884,114,2019,4,2018-07-27,2021-12-15,12,2021,Ann.Cxp,Anterieur,562.812,58.99,41.929,29.962,785.568,140.703,8.066,995.005,112.482
QA00029441,1,AUTO,4177,100,2022,2,2022-08-19,2023-02-23,2,2023,Rist.Bank,En Cours,42.349,24.538,17.242,37.33,169.439,10.587,13.049,206.486,27.999
QA00029442,1,AUTO,7597,121,2019,4,2017-12-09,2021-03-13,3,2021,Rist.Caisse,En Cours,113.187,0.0,0.0,4.749,135.42,28.297,11.892,185.383,27.123
QR00029456,2,IRDS,20965,94,2021,6,2021-01-16,2022-06-26,6,2022,Ann.Cxp,En Cours,0.0,194.075,0.0,0.0,194.075,0.0,7.779,211.371,14.318
QA00029475,1,AUTO,2139,122,2019,8,2019-05-08,2021-10-09,10,2021,Annulation,Anterieur,429.468,0.0,46.096,0.0,491.494,107.367,5.197,630.468,84.65
QA00029482,1,AUTO,12601,64,2023,12,2022-07-29,2024-05-09,5,2024,Rist.Caisse,En Cours,434.032,153.57,40.07,43.948,765.366,108.508,14.97,933.066,142.217
QA00029523,1,AUTO,16849,60,2024,8,2023-03-24,2024-08-28,3,2023,Rist.Bank,Anterieur,511.738,0.0,0.0,30.893,606.755,127.934,7.471,781.491,136.307
QA00029529,1,AUTO,15968,185,2022,7,2021-06-03,2024-02-21,2,2024,Rist.Agent,En Cours,58.456,29.901,24.916,8.37,185.178,14.614,8.81,221.675,30.707
QA00029621,1,AUTO,3954,8,2025,11,2024-02-11,2024-09-08,9,2024,NEANT,Anterieur,587.687,24.029,0.0,16.559,628.275,146.922,9.869,833.758,94.2
QR00029626,2,IRDS,25738,145,2022,8,2021-08-19,2023-12-08,12,2023,Rist.Agent,Anterieur,306.24,0.0,0.0,0.0,306.24,76.56,3.069,404.668,24.077
QA00029727,1,AUTO,162,95,2022,2,2021-08-30,2022-09-03,9,2022,Rist.Cheque,Anterieur,179.549,0.0,59.122,0.0,449.693,44.887,8.484,533.069,75.516
QR00029819,2,IRDS,26514,158,2019,4,2018-05-20,2021-05-28,5,2021,Rist.Agent,En Cours,354.21,205.63,0.0,0.0,559.84,88.552,9.378,690.444,100.813
QA00029888,1,AUTO,10626,68,2022,5,2022-10-20,2023-12-29,12,2023,NEANT,Anterieur,441.884,0.0,0.0,0.0,579.443,110.471,13.526,738.66,109.844
QA00029944,1,AUTO,11029,44,2019,5,2019-12-10,2023-04-01,4,2023,NEANT,En Cours,301.489,0.0,0.0,16.937,327.202,75.372,9.122,433.091,44.042
QR00030131,2,IRDS,25408,154,2023,2,2022-02-21,2023-08-04,8,2023,Annulation,Anterieur,0.0,183.704,0.0,44.341,228.045,0.0,9.384,249.993,17.461
QA00030177,1,AUTO,8968,34,2023,8,2022-06-11,2023-12-23,12,2023,NEANT,Anterieur,2697.876,0.0,42.988,0.0,2740.864,674.469,12.391,3607.531,397.673
QR00030266,2,IRDS,26650,54,2023,2,2022-12-16,2024-04-04,4,2024,Rist.Bank,En Cours,0.0,210.498,0.0,0.0,210.498,0.0,8.852,230.549,24.151
QA00030299,1,AUTO,7584,188,0,2,2022-06-16,2023-10-12,10,2023,Rist.Cheque,Anterieur,388.964,127.543,0.0,28.222,660.657,97.241,9.505,815.028,91.096
QA00030313,1,AUTO,8162,144,2025,6,2022-06-03,2025-03-08,6,2022,Annulation,Anterieur,230.446,84.066,24.512,0.0,427.636,57.611,13.15,532.207,0.0
QS00030365,3,SANTE,29265,155,2022,1,2021-12-30,2022-07-20,7,2022,Rist.Cheque,En Cours,0.0,0.0,0.0,0.0,44592.66,0.0,16.074,46623.422,3639.874
QS00030529,3,SANTE,28160,61,2019,9,,2021-01-03,1,2021,Ann.Cxp,En Cours,0.0,0.0,0.0,0.0,9339.224,0.0,5.452,9843.721,840.985
QA00030534,1,AUTO,12454,46,2025,9,2024-03-17,2024-06-25,6,2024,NEANT,Anterieur,0.0,56.791,54.932,0.0,524.182,84.805,7.636,651.938,85.51
QA00030605,1,AUTO,15204,169,2024,9,2024-11-29,2024-12-04,12,2024,Rist.Caisse,En Cours,101.076,0.0,18.716,0.0,137.753,25.269,13.468,184.537,22.212
QA00030683,1,AUTO,17485,112,2024,2,2024-05-08,2024-09-08,5,2024,Ann.Cxp,En Cours,2067.76,0.0,28.506,0.0,2096.266,516.94,8.375,2743.928,221.152
QR00030718,2,IRDS,23058,40,2025,6,2024-06-17,2024-09-28,9,2024,NEANT,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,4.007,4.007,0.395
QA00030728,1,AUTO,2966,17,2025,4,2024-07-27,2024-08-29,8,2024,Annulation,En Cours,7139.634491283485,95.321,0.0,0.0,230.14,17.32,14.104,274.87,24.606
QA00030780,1,AUTO,18559,72,2023,3,2022-07-01,2023-04-17,4,2023,Rist.Bank,Anterieur,5081.22,2756.826,46.288,28.041,8025.399,1270.305,8.877,9707.168,1052.217
QR00030795,2,IRDS,20962,113,2023,8,2023-03-25,2024-01-05,1,2024,Annulation,En Cours,0.0,0.0,0.0,11.448,11.448,0.0,4.637,16.834,1.802
QA00030838,1,AUTO,13522,136,2021,1,2021-04-01,2024-06-25,6,2024,NEANT,En Cours,4474.073,1101.712,0.0,0.0,5640.687,1118.518,11.695,7121.226,817.038
QA00030858,1,AUTO,12154,7,2024,9,2024-02-02,2024-02-26,2,2024,Rist.Bank,En Cours,299.144,52.133,0.0,0.0,390.015,74.786,9.595,498.726,68.493
QA00030903,1,AUTO,8582,29,2024,12,2024-07-07,2024-12-17,12,2024,Rist.Agent,Anterieur,9310.556,1840.281,0.0,23.86,11199.581,2327.639,8.656,14373.774,1400.704
QA00030990,1,AUTO,9422,146,2024,10,2024-02-11,2024-10-13,10,2024,NEANT,Anterieur,12218.364,0.0,26.869,27.231,0.0,3054.591,14.835,16094.501,2485.578
QA00031077,1,AUTO,2110,66,2024,4,2023-04-18,2023-08-10,4,2023,Rist.Agent,En Cours,477.127,61.972,86.122,0.0,765.903,119.282,12.24,939.915,162.404
QR00031093,2,IRDS,26058,177,2020,4,2020-10-10,2023-05-19,5,2023,Annulation,Anterieur,0.0,177.032,0.0,0.0,177.032,0.0,4.846,192.501,15.903
QA00031117,1,AUTO,11715,76,2025,11,2022-05-09,2024-07-05,5,2022,Annulation,En Cours,97.655,0.0,0.0,0.0,152.184,24.414,6.497,190.954,22.336
QA00031151,1,AUTO,3533,200,2025,8,2024-04-23,2025-05-14,4,2024,Rist.Agent,Anterieur,6055.661,2504.902,0.0,29.613,8590.176,1513.915,12.88,10556.495,1357.503
QA00031189,1,AUTO,8509,97,2023,11,2022-06-03,2024-03-11,3,2024,Rist.Cheque,En Cours,194.616,90.189,30.651,0.0,377.227,48.654,9.012,459.897,51.842
QA00031213,1,AUTO,3395,93,2025,7,2022-10-07,2024-04-05,10,2022,Rist.Cheque,Anterieur,1078.491,341.78,45.74,28.805,1549.303,269.623,10.244,1944.804,305.769
QR00031303,2,IRDS,25010,94,2021,1,2021-07-24,2024-05-03,5,2024,Rist.Agent,Anterieur,0.0,0.0,0.0,72.027,72.027,0.0,3.51,80.059,6.56
QA00031340,1,AUTO,11069,76,2024,9,2023-05-29,2023-11-03,5,2023,Rist.Caisse,Anterieur,159.602,68.072,0.0,0.0,280.185,39.901,6.444,344.918,53.888
QS00031376,3,SANTE,29157,14,2021,7,2020-01-11,2023-12-14,12,2023,Rist.Cheque,En Cours,0.0,0.0,0.0,0.0,13819.867,0.0,9.016,14500.262,1210.487
QA00031507,1,AUTO,13478,94,2021,10,2020-05-21,2024-01-06,1,2024,Rist.Agent,En Cours,351.794,0.0,0.0,23.571,388.259,87.948,11.867,507.82,50.511
QR00031592,2,IRDS,25261,190,2024,2,2023-03-19,2023-05-27,5,2023,Ann.Cxp,En Cours,295.232,0.0,0.0,0.0,295.232,73.808,7.227,392.758,28.888
QA00031604,1,AUTO,3793,124,2023,2,2023-05-01,2024-10-20,10,2024,Rist.Agent,En Cours,386.046,64.315,0.0,0.0,450.361,96.511,14.171,586.797,104.259
QA00031618,1,AUTO,8847,192,9999,2,2023-03-08,2024-09-05,3,2023,Ann.Cxp,Anterieur,306.597,0.0,21.88,0.0,423.395,76.649,14.46,543.112,52.728
QR00031714,2,IRDS,21708,64,2019,11,2019-07-26,2022-10-05,10,2022,NEANT,Anterieur,0.0,0.0,0.0,30.523,30.523,0.0,9.94,42.536,6.155
QA00031722,1,AUTO,14132,140,2025,4,2022-07-17,2024-03-31,7,2022,Rist.Bank,Anterieur,1510.355,1704.995,36.398,47.82,3434.599,377.589,5.426,3993.977,404.344
QA00031759,1,AUTO,8289,193,2020,4,2019-04-07,2023-07-21,7,2023,Rist.Caisse,En Cours,62.566,57.069,0.0,0.0,137.265,15.642,11.977,172.626,28.097
QR00031764,2,IRDS,25340,87,2021,9,2021-04-07,2023-06-25,6,2023,Rist.Cheque,En Cours,0.0,34.441,0.0,0.0,34.441,0.0,3.977,40.21,3.676
QA00031868,1,AUTO,10742,143,2024,7,2022-01-06,2024-06-12,1,2022,Rist.Cheque,En Cours,147.15,24.314,0.0,7.365,224.868,36.788,10.441,286.974,30.411
QA00031881,1,AUTO,6255,101,2022,5,2021-10-31,2022-09-26,9,2022,Rist.Caisse,Anterieur,34.521,18.247,10.259,0.0,63.027,8.63,5.161,80.045,9.903
QS00031911,3,SANTE,28371,74,2024,5,2022-06-15,2023-08-04,6,2022,NEANT,En Cours,0.0,0.0,0.0,0.0,62911.548,0.0,10.33,65034.979,2816.877
QR00032018,2,IRDS,23947,134,2019,1,2018-08-04,2021-12-23,12,2021,Rist.Bank,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,3.911,3.911,0.327
QR00032019,2,IRDS,21195,73,2021,4,2020-08-11,2023-01-08,1,2023,NEANT,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,4.962,4.962,0.511
